location,date,iso_code,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,new_cases_per_million,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,total_deaths_per_million,new_deaths_smoothed_per_million
Europe,2022-09-05,OWID_EUR,22677.0,3.0,0.0,0.0,115.0,0.14,0.0,30.456,0.154,0.0,0.00403,0.00019
Europe,2022-09-06,OWID_EUR,22950.0,3.0,273.0,0.0,118.0,0.14,0.367,30.823,0.158,0.0,0.00403,0.00019
Europe,2022-09-07,OWID_EUR,23038.0,3.0,88.0,0.0,100.14,0.0,0.118,30.941,0.134,0.0,0.00403,0.0
Europe,2022-09-08,OWID_EUR,23088.0,3.0,50.0,0.0,98.43,0.0,0.067,31.009,0.132,0.0,0.00403,0.0
Europe,2022-09-09,OWID_EUR,23088.0,3.0,0.0,0.0,98.43,0.0,0.0,31.009,0.132,0.0,0.00403,0.0
Europe,2022-09-10,OWID_EUR,23088.0,3.0,0.0,0.0,98.43,0.0,0.0,31.009,0.132,0.0,0.00403,0.0
Europe,2022-09-11,OWID_EUR,23378.0,3.0,290.0,0.0,100.14,0.0,0.389,31.399,0.134,0.0,0.00403,0.0
Europe,2022-09-12,OWID_EUR,23378.0,3.0,0.0,0.0,100.14,0.0,0.0,31.399,0.134,0.0,0.00403,0.0
Europe,2022-09-13,OWID_EUR,23586.0,3.0,208.0,0.0,90.86,0.0,0.279,31.678,0.122,0.0,0.00403,0.0
Europe,2022-09-14,OWID_EUR,23643.0,3.0,57.0,0.0,86.43,0.0,0.077,31.755,0.116,0.0,0.00403,0.0
Europe,2022-09-15,OWID_EUR,23670.0,3.0,27.0,0.0,83.14,0.0,0.036,31.791,0.112,0.0,0.00403,0.0
Europe,2022-09-16,OWID_EUR,23784.0,3.0,114.0,0.0,99.43,0.0,0.153,31.945,0.134,0.0,0.00403,0.0
Europe,2022-09-17,OWID_EUR,23784.0,3.0,0.0,0.0,99.43,0.0,0.0,31.945,0.134,0.0,0.00403,0.0
Europe,2022-09-18,OWID_EUR,23784.0,3.0,0.0,0.0,58.0,0.0,0.0,31.945,0.078,0.0,0.00403,0.0
Europe,2022-09-19,OWID_EUR,23886.0,3.0,102.0,0.0,72.57,0.0,0.137,32.082,0.097,0.0,0.00403,0.0
Europe,2022-09-20,OWID_EUR,23999.0,4.0,113.0,1.0,59.0,0.14,0.152,32.234,0.079,0.00134,0.00537,0.00019
Europe,2022-09-21,OWID_EUR,24103.0,4.0,104.0,0.0,65.71,0.14,0.14,32.374,0.088,0.0,0.00537,0.00019
Europe,2022-09-22,OWID_EUR,24114.0,4.0,11.0,0.0,63.43,0.14,0.015,32.389,0.085,0.0,0.00537,0.00019
Europe,2022-09-23,OWID_EUR,24137.0,4.0,23.0,0.0,50.43,0.14,0.031,32.42,0.068,0.0,0.00537,0.00019
Europe,2022-09-24,OWID_EUR,24137.0,4.0,0.0,0.0,50.43,0.14,0.0,32.42,0.068,0.0,0.00537,0.00019
Europe,2022-09-25,OWID_EUR,24137.0,4.0,0.0,0.0,50.43,0.14,0.0,32.42,0.068,0.0,0.00537,0.00019
Europe,2022-09-26,OWID_EUR,24238.0,4.0,101.0,0.0,50.29,0.14,0.136,32.556,0.068,0.0,0.00537,0.00019
Europe,2022-09-27,OWID_EUR,24363.0,4.0,125.0,0.0,52.0,0.0,0.168,32.724,0.07,0.0,0.00537,0.0
Europe,2022-09-28,OWID_EUR,24378.0,4.0,15.0,0.0,39.29,0.0,0.02,32.744,0.053,0.0,0.00537,0.0
Europe,2022-09-29,OWID_EUR,24419.0,4.0,41.0,0.0,43.57,0.0,0.055,32.8,0.059,0.0,0.00537,0.0
Europe,2022-09-30,OWID_EUR,24476.0,4.0,57.0,0.0,48.43,0.0,0.077,32.876,0.065,0.0,0.00537,0.0
Europe,2022-10-01,OWID_EUR,24476.0,4.0,0.0,0.0,48.43,0.0,0.0,32.876,0.065,0.0,0.00537,0.0
Europe,2022-10-02,OWID_EUR,24476.0,4.0,0.0,0.0,48.43,0.0,0.0,32.877,0.065,0.0,0.00537,0.0
Europe,2022-10-03,OWID_EUR,24479.0,4.0,3.0,0.0,34.43,0.0,0.004,32.881,0.046,0.0,0.00537,0.0
Europe,2022-10-04,OWID_EUR,24561.0,4.0,82.0,0.0,28.29,0.0,0.11,32.991,0.038,0.0,0.00537,0.0
Europe,2022-10-05,OWID_EUR,24566.0,4.0,5.0,0.0,26.86,0.0,0.007,32.998,0.036,0.0,0.00537,0.0
Europe,2022-10-06,OWID_EUR,24619.0,4.0,53.0,0.0,28.57,0.0,0.071,33.069,0.038,0.0,0.00537,0.0
Europe,2022-10-07,OWID_EUR,24638.0,4.0,19.0,0.0,23.14,0.0,0.026,33.095,0.031,0.0,0.00537,0.0
Europe,2022-10-08,OWID_EUR,24638.0,4.0,0.0,0.0,23.14,0.0,0.0,33.095,0.031,0.0,0.00537,0.0
Europe,2022-10-09,OWID_EUR,24638.0,4.0,0.0,0.0,23.14,0.0,0.0,33.095,0.031,0.0,0.00537,0.0
Europe,2022-10-10,OWID_EUR,24654.0,4.0,16.0,0.0,25.0,0.0,0.021,33.117,0.034,0.0,0.00537,0.0
Europe,2022-10-11,OWID_EUR,24699.0,4.0,45.0,0.0,19.71,0.0,0.06,33.177,0.026,0.0,0.00537,0.0
Europe,2022-10-12,OWID_EUR,24706.0,4.0,7.0,0.0,20.0,0.0,0.009,33.187,0.027,0.0,0.00537,0.0
Europe,2022-10-13,OWID_EUR,24727.0,4.0,21.0,0.0,15.43,0.0,0.028,33.215,0.021,0.0,0.00537,0.0
Europe,2022-10-14,OWID_EUR,24766.0,4.0,39.0,0.0,18.29,0.0,0.052,33.268,0.025,0.0,0.00537,0.0
Europe,2022-10-15,OWID_EUR,24766.0,4.0,0.0,0.0,18.29,0.0,0.0,33.268,0.025,0.0,0.00537,0.0
Europe,2022-10-16,OWID_EUR,24766.0,4.0,0.0,0.0,18.29,0.0,0.0,33.268,0.025,0.0,0.00537,0.0
Europe,2022-10-17,OWID_EUR,24786.0,4.0,20.0,0.0,18.86,0.0,0.027,33.295,0.025,0.0,0.00537,0.0
Europe,2022-10-18,OWID_EUR,24786.0,4.0,0.0,0.0,12.43,0.0,0.0,33.295,0.017,0.0,0.00537,0.0
Europe,2022-10-19,OWID_EUR,24911.0,4.0,125.0,0.0,29.29,0.0,0.168,33.464,0.039,0.0,0.00537,0.0
Europe,2022-10-20,OWID_EUR,24916.0,4.0,5.0,0.0,27.0,0.0,0.007,33.47,0.036,0.0,0.00537,0.0
Europe,2022-10-21,OWID_EUR,24924.0,4.0,8.0,0.0,22.57,0.0,0.011,33.481,0.03,0.0,0.00537,0.0
Europe,2022-10-22,OWID_EUR,24924.0,4.0,0.0,0.0,22.57,0.0,0.0,33.481,0.03,0.0,0.00537,0.0
Europe,2022-10-23,OWID_EUR,24924.0,4.0,0.0,0.0,22.57,0.0,0.0,33.482,0.03,0.0,0.00537,0.0
Europe,2022-10-24,OWID_EUR,24932.0,4.0,8.0,0.0,20.86,0.0,0.011,33.493,0.028,0.0,0.00537,0.0
Europe,2022-10-25,OWID_EUR,25006.0,4.0,74.0,0.0,31.43,0.0,0.099,33.592,0.042,0.0,0.00537,0.0
Europe,2022-10-26,OWID_EUR,25016.0,4.0,10.0,0.0,15.0,0.0,0.013,33.606,0.02,0.0,0.00537,0.0
Europe,2022-10-27,OWID_EUR,25017.0,4.0,1.0,0.0,14.43,0.0,0.001,33.607,0.019,0.0,0.00537,0.0
Europe,2022-10-28,OWID_EUR,25021.0,4.0,4.0,0.0,13.86,0.0,0.005,33.613,0.019,0.0,0.00537,0.0
Europe,2022-10-29,OWID_EUR,25021.0,4.0,0.0,0.0,13.86,0.0,0.0,33.613,0.019,0.0,0.00537,0.0
Europe,2022-10-30,OWID_EUR,25021.0,4.0,0.0,0.0,13.86,0.0,0.0,33.613,0.019,0.0,0.00537,0.0
Europe,2022-10-31,OWID_EUR,25025.0,4.0,4.0,0.0,13.29,0.0,0.005,33.619,0.018,0.0,0.00537,0.0
Europe,2022-11-01,OWID_EUR,25039.0,4.0,14.0,0.0,4.71,0.0,0.019,33.638,0.006,0.0,0.00537,0.0
Europe,2022-11-02,OWID_EUR,25039.0,4.0,0.0,0.0,3.29,0.0,0.0,33.638,0.004,0.0,0.00537,0.0
Europe,2022-11-03,OWID_EUR,25039.0,4.0,0.0,0.0,3.14,0.0,0.0,33.638,0.004,0.0,0.00537,0.0
Europe,2022-11-04,OWID_EUR,25070.0,4.0,31.0,0.0,7.0,0.0,0.042,33.68,0.009,0.0,0.00537,0.0
Europe,2022-11-05,OWID_EUR,25070.0,4.0,0.0,0.0,7.0,0.0,0.0,33.68,0.009,0.0,0.00537,0.0
Europe,2022-11-06,OWID_EUR,25070.0,4.0,0.0,0.0,7.0,0.0,0.0,33.68,0.009,0.0,0.00537,0.0
Europe,2022-11-07,OWID_EUR,25070.0,4.0,0.0,0.0,6.43,0.0,0.0,33.68,0.009,0.0,0.00537,0.0
Europe,2022-11-08,OWID_EUR,25097.0,4.0,27.0,0.0,8.29,0.0,0.036,33.717,0.011,0.0,0.00537,0.0
Europe,2022-11-09,OWID_EUR,25097.0,4.0,0.0,0.0,8.29,0.0,0.0,33.717,0.011,0.0,0.00537,0.0
Europe,2022-11-10,OWID_EUR,25097.0,4.0,0.0,0.0,8.29,0.0,0.0,33.717,0.011,0.0,0.00537,0.0
Europe,2022-11-11,OWID_EUR,25097.0,4.0,0.0,0.0,3.86,0.0,0.0,33.717,0.005,0.0,0.00537,0.0
Europe,2022-11-12,OWID_EUR,25097.0,4.0,0.0,0.0,3.86,0.0,0.0,33.717,0.005,0.0,0.00537,0.0
Europe,2022-11-13,OWID_EUR,25153.0,4.0,56.0,0.0,11.86,0.0,0.075,33.793,0.016,0.0,0.00537,0.0
Europe,2022-11-14,OWID_EUR,25153.0,4.0,0.0,0.0,11.86,0.0,0.0,33.793,0.016,0.0,0.00537,0.0
Europe,2022-11-15,OWID_EUR,25187.0,5.0,34.0,1.0,12.86,0.14,0.046,33.839,0.017,0.00134,0.00672,0.00019
Europe,2022-11-16,OWID_EUR,25187.0,5.0,0.0,0.0,12.86,0.14,0.0,33.839,0.017,0.0,0.00672,0.00019
Europe,2022-11-17,OWID_EUR,25187.0,5.0,0.0,0.0,12.86,0.14,0.0,33.839,0.017,0.0,0.00672,0.00019
Europe,2022-11-18,OWID_EUR,25199.0,5.0,12.0,0.0,14.57,0.14,0.016,33.855,0.02,0.0,0.00672,0.00019
Europe,2022-11-19,OWID_EUR,25199.0,5.0,0.0,0.0,14.57,0.14,0.0,33.855,0.02,0.0,0.00672,0.00019
Europe,2022-11-20,OWID_EUR,25199.0,5.0,0.0,0.0,6.57,0.14,0.0,33.855,0.009,0.0,0.00672,0.00019
Europe,2022-11-21,OWID_EUR,25199.0,5.0,0.0,0.0,6.57,0.14,0.0,33.856,0.009,0.0,0.00672,0.00019
Europe,2022-11-22,OWID_EUR,25233.0,5.0,34.0,0.0,6.57,0.0,0.046,33.901,0.009,0.0,0.00672,0.0
Europe,2022-11-23,OWID_EUR,25233.0,5.0,0.0,0.0,6.57,0.0,0.0,33.902,0.009,0.0,0.00672,0.0
Europe,2022-11-24,OWID_EUR,25233.0,5.0,0.0,0.0,6.57,0.0,0.0,33.902,0.009,0.0,0.00672,0.0
Europe,2022-11-25,OWID_EUR,25237.0,5.0,4.0,0.0,5.43,0.0,0.005,33.907,0.007,0.0,0.00672,0.0
Europe,2022-11-26,OWID_EUR,25237.0,5.0,0.0,0.0,5.43,0.0,0.0,33.907,0.007,0.0,0.00672,0.0
Europe,2022-11-27,OWID_EUR,25237.0,5.0,0.0,0.0,5.43,0.0,0.0,33.908,0.007,0.0,0.00672,0.0
Europe,2022-11-28,OWID_EUR,25237.0,5.0,0.0,0.0,5.43,0.0,0.0,33.908,0.007,0.0,0.00672,0.0
Europe,2022-11-29,OWID_EUR,25267.0,5.0,30.0,0.0,4.86,0.0,0.04,33.948,0.007,0.0,0.00672,0.0
Europe,2022-11-30,OWID_EUR,25267.0,5.0,0.0,0.0,4.86,0.0,0.0,33.948,0.007,0.0,0.00672,0.0
Europe,2022-12-01,OWID_EUR,25267.0,5.0,0.0,0.0,4.86,0.0,0.0,33.949,0.007,0.0,0.00672,0.0
Europe,2022-12-02,OWID_EUR,25273.0,5.0,6.0,0.0,5.14,0.0,0.008,33.957,0.007,0.0,0.00672,0.0
Europe,2022-12-03,OWID_EUR,25273.0,5.0,0.0,0.0,5.14,0.0,0.0,33.957,0.007,0.0,0.00672,0.0
Europe,2022-12-04,OWID_EUR,25273.0,5.0,0.0,0.0,5.14,0.0,0.0,33.957,0.007,0.0,0.00672,0.0
Europe,2022-12-05,OWID_EUR,25273.0,5.0,0.0,0.0,5.14,0.0,0.0,33.957,0.007,0.0,0.00672,0.0
Europe,2022-12-06,OWID_EUR,25295.0,5.0,22.0,0.0,4.0,0.0,0.03,33.987,0.005,0.0,0.00672,0.0
Europe,2022-12-07,OWID_EUR,25295.0,5.0,0.0,0.0,4.0,0.0,0.0,33.987,0.005,0.0,0.00672,0.0
Europe,2022-12-08,OWID_EUR,25295.0,5.0,0.0,0.0,4.0,0.0,0.0,33.987,0.005,0.0,0.00672,0.0
Europe,2022-12-09,OWID_EUR,25303.0,5.0,8.0,0.0,4.29,0.0,0.011,33.998,0.006,0.0,0.00672,0.0
Europe,2022-12-10,OWID_EUR,25303.0,5.0,0.0,0.0,4.29,0.0,0.0,33.998,0.006,0.0,0.00672,0.0
Europe,2022-12-11,OWID_EUR,25303.0,5.0,0.0,0.0,4.29,0.0,0.0,33.999,0.006,0.0,0.00672,0.0
Europe,2022-12-12,OWID_EUR,25303.0,5.0,0.0,0.0,4.29,0.0,0.0,33.999,0.006,0.0,0.00672,0.0
Europe,2022-12-13,OWID_EUR,25322.0,5.0,19.0,0.0,3.86,0.0,0.026,34.024,0.005,0.0,0.00672,0.0
Europe,2022-12-14,OWID_EUR,25322.0,5.0,0.0,0.0,3.86,0.0,0.0,34.025,0.005,0.0,0.00672,0.0
Europe,2022-12-15,OWID_EUR,25322.0,5.0,0.0,0.0,3.86,0.0,0.0,34.025,0.005,0.0,0.00672,0.0
Europe,2022-12-16,OWID_EUR,25328.0,5.0,6.0,0.0,3.57,0.0,0.008,34.033,0.005,0.0,0.00672,0.0
Europe,2022-12-17,OWID_EUR,25328.0,5.0,0.0,0.0,3.57,0.0,0.0,34.033,0.005,0.0,0.00672,0.0
Europe,2022-12-18,OWID_EUR,25328.0,5.0,0.0,0.0,3.57,0.0,0.0,34.033,0.005,0.0,0.00672,0.0
Europe,2022-12-19,OWID_EUR,25328.0,5.0,0.0,0.0,3.57,0.0,0.0,34.033,0.005,0.0,0.00672,0.0
Europe,2022-12-20,OWID_EUR,25421.0,5.0,93.0,0.0,14.14,0.0,0.125,34.159,0.019,0.0,0.00672,0.0
Europe,2022-12-21,OWID_EUR,25421.0,5.0,0.0,0.0,14.14,0.0,0.0,34.159,0.019,0.0,0.00672,0.0
Europe,2022-12-22,OWID_EUR,25421.0,5.0,0.0,0.0,14.14,0.0,0.0,34.159,0.019,0.0,0.00672,0.0
Europe,2022-12-23,OWID_EUR,25421.0,5.0,0.0,0.0,13.29,0.0,0.0,34.159,0.018,0.0,0.00672,0.0
Europe,2022-12-24,OWID_EUR,25421.0,5.0,0.0,0.0,13.29,0.0,0.0,34.159,0.018,0.0,0.00672,0.0
Europe,2022-12-25,OWID_EUR,25421.0,5.0,0.0,0.0,13.29,0.0,0.0,34.159,0.018,0.0,0.00672,0.0
Europe,2022-12-26,OWID_EUR,25421.0,5.0,0.0,0.0,13.29,0.0,0.0,34.159,0.018,0.0,0.00672,0.0
Europe,2022-12-27,OWID_EUR,25427.0,5.0,6.0,0.0,0.86,0.0,0.008,34.168,0.001,0.0,0.00672,0.0
Europe,2022-12-28,OWID_EUR,25427.0,5.0,0.0,0.0,0.86,0.0,0.0,34.168,0.001,0.0,0.00672,0.0
Europe,2022-12-29,OWID_EUR,25427.0,5.0,0.0,0.0,0.86,0.0,0.0,34.168,0.001,0.0,0.00672,0.0
Europe,2022-12-30,OWID_EUR,25427.0,5.0,0.0,0.0,0.86,0.0,0.0,34.168,0.001,0.0,0.00672,0.0
Europe,2022-12-31,OWID_EUR,25427.0,5.0,0.0,0.0,0.86,0.0,0.0,34.168,0.001,0.0,0.00672,0.0
Europe,2023-01-01,OWID_EUR,25427.0,5.0,0.0,0.0,0.86,0.0,0.0,34.169,0.001,0.0,0.00672,0.0
Europe,2023-01-02,OWID_EUR,25427.0,5.0,0.0,0.0,0.86,0.0,0.0,34.169,0.001,0.0,0.00672,0.0
Europe,2023-01-03,OWID_EUR,25458.0,5.0,31.0,0.0,4.43,0.0,0.042,34.21,0.006,0.0,0.00672,0.0
Europe,2023-01-04,OWID_EUR,25458.0,5.0,0.0,0.0,4.43,0.0,0.0,34.211,0.006,0.0,0.00672,0.0
Europe,2023-01-05,OWID_EUR,25458.0,5.0,0.0,0.0,4.43,0.0,0.0,34.211,0.006,0.0,0.00672,0.0
Europe,2023-01-06,OWID_EUR,25460.0,5.0,2.0,0.0,4.71,0.0,0.003,34.214,0.006,0.0,0.00672,0.0
Europe,2023-01-07,OWID_EUR,25460.0,5.0,0.0,0.0,4.71,0.0,0.0,34.214,0.006,0.0,0.00672,0.0
Europe,2023-01-08,OWID_EUR,25460.0,5.0,0.0,0.0,4.71,0.0,0.0,34.214,0.006,0.0,0.00672,0.0
Europe,2023-01-09,OWID_EUR,25460.0,5.0,0.0,0.0,4.71,0.0,0.0,34.214,0.006,0.0,0.00672,0.0
Europe,2023-01-10,OWID_EUR,25465.0,5.0,5.0,0.0,1.0,0.0,0.007,34.221,0.001,0.0,0.00672,0.0
Europe,2023-01-11,OWID_EUR,25465.0,5.0,0.0,0.0,1.0,0.0,0.0,34.221,0.001,0.0,0.00672,0.0
Europe,2023-01-12,OWID_EUR,25465.0,5.0,0.0,0.0,1.0,0.0,0.0,34.221,0.001,0.0,0.00672,0.0
Europe,2023-01-13,OWID_EUR,25473.0,5.0,8.0,0.0,1.86,0.0,0.011,34.232,0.002,0.0,0.00672,0.0
Europe,2023-01-14,OWID_EUR,25473.0,5.0,0.0,0.0,1.86,0.0,0.0,34.232,0.002,0.0,0.00672,0.0
Europe,2023-01-15,OWID_EUR,25473.0,5.0,0.0,0.0,1.86,0.0,0.0,34.233,0.002,0.0,0.00672,0.0
Europe,2023-01-16,OWID_EUR,25473.0,5.0,0.0,0.0,1.86,0.0,0.0,34.233,0.002,0.0,0.00672,0.0
Europe,2023-01-17,OWID_EUR,25497.0,5.0,24.0,0.0,4.57,0.0,0.032,34.265,0.006,0.0,0.00672,0.0
Europe,2023-01-18,OWID_EUR,25497.0,5.0,0.0,0.0,4.57,0.0,0.0,34.265,0.006,0.0,0.00672,0.0
Europe,2023-01-19,OWID_EUR,25497.0,5.0,0.0,0.0,4.57,0.0,0.0,34.265,0.006,0.0,0.00672,0.0
Europe,2023-01-20,OWID_EUR,25502.0,5.0,5.0,0.0,4.14,0.0,0.007,34.272,0.006,0.0,0.00672,0.0
Europe,2023-01-21,OWID_EUR,25502.0,5.0,0.0,0.0,4.14,0.0,0.0,34.273,0.006,0.0,0.00672,0.0
Europe,2023-01-22,OWID_EUR,25502.0,5.0,0.0,0.0,4.14,0.0,0.0,34.273,0.006,0.0,0.00672,0.0
Europe,2023-01-23,OWID_EUR,25502.0,5.0,0.0,0.0,4.14,0.0,0.0,34.273,0.006,0.0,0.00672,0.0
Europe,2023-01-24,OWID_EUR,25510.0,5.0,8.0,0.0,1.86,0.0,0.011,34.284,0.002,0.0,0.00672,0.0
Europe,2023-01-25,OWID_EUR,25510.0,5.0,0.0,0.0,1.86,0.0,0.0,34.284,0.002,0.0,0.00672,0.0
Europe,2023-01-26,OWID_EUR,25510.0,5.0,0.0,0.0,1.86,0.0,0.0,34.284,0.002,0.0,0.00672,0.0
Europe,2023-01-27,OWID_EUR,25525.0,5.0,15.0,0.0,3.29,0.0,0.02,34.304,0.004,0.0,0.00672,0.0
Europe,2023-01-28,OWID_EUR,25525.0,5.0,0.0,0.0,3.29,0.0,0.0,34.305,0.004,0.0,0.00672,0.0
Europe,2023-01-29,OWID_EUR,25525.0,5.0,0.0,0.0,3.29,0.0,0.0,34.305,0.004,0.0,0.00672,0.0
Europe,2023-01-30,OWID_EUR,25525.0,5.0,0.0,0.0,3.29,0.0,0.0,34.305,0.004,0.0,0.00672,0.0
Europe,2023-01-31,OWID_EUR,25545.0,5.0,20.0,0.0,5.0,0.0,0.027,34.332,0.007,0.0,0.00672,0.0
Europe,2023-02-01,OWID_EUR,25545.0,5.0,0.0,0.0,5.0,0.0,0.0,34.332,0.007,0.0,0.00672,0.0
Europe,2023-02-02,OWID_EUR,25545.0,5.0,0.0,0.0,5.0,0.0,0.0,34.332,0.007,0.0,0.00672,0.0
Europe,2023-02-03,OWID_EUR,25546.0,5.0,1.0,0.0,3.0,0.0,0.001,34.334,0.004,0.0,0.00672,0.0
Europe,2023-02-04,OWID_EUR,25546.0,5.0,0.0,0.0,3.0,0.0,0.0,34.334,0.004,0.0,0.00672,0.0
Europe,2023-02-05,OWID_EUR,25546.0,5.0,0.0,0.0,3.0,0.0,0.0,34.334,0.004,0.0,0.00672,0.0
Europe,2023-02-06,OWID_EUR,25546.0,5.0,0.0,0.0,3.0,0.0,0.0,34.334,0.004,0.0,0.00672,0.0
Europe,2023-02-07,OWID_EUR,25551.0,5.0,5.0,0.0,0.86,0.0,0.007,34.341,0.001,0.0,0.00672,0.0
Europe,2023-02-08,OWID_EUR,25551.0,5.0,0.0,0.0,0.86,0.0,0.0,34.341,0.001,0.0,0.00672,0.0
Europe,2023-02-09,OWID_EUR,25551.0,5.0,0.0,0.0,0.86,0.0,0.0,34.341,0.001,0.0,0.00672,0.0
Europe,2023-02-10,OWID_EUR,25553.0,5.0,2.0,0.0,1.0,0.0,0.003,34.344,0.001,0.0,0.00672,0.0
Europe,2023-02-11,OWID_EUR,25553.0,5.0,0.0,0.0,1.0,0.0,0.0,34.344,0.001,0.0,0.00672,0.0
Europe,2023-02-12,OWID_EUR,25553.0,5.0,0.0,0.0,1.0,0.0,0.0,34.345,0.001,0.0,0.00672,0.0
Europe,2023-02-13,OWID_EUR,25553.0,5.0,0.0,0.0,1.0,0.0,0.0,34.345,0.001,0.0,0.00672,0.0
Europe,2023-02-14,OWID_EUR,25558.0,5.0,5.0,0.0,1.0,0.0,0.007,34.352,0.001,0.0,0.00672,0.0
Europe,2023-02-15,OWID_EUR,25558.0,5.0,0.0,0.0,1.0,0.0,0.0,34.352,0.001,0.0,0.00672,0.0
Europe,2023-02-16,OWID_EUR,25558.0,5.0,0.0,0.0,1.0,0.0,0.0,34.352,0.001,0.0,0.00672,0.0
Europe,2023-02-17,OWID_EUR,25559.0,5.0,1.0,0.0,0.86,0.0,0.001,34.353,0.001,0.0,0.00672,0.0
Europe,2023-02-18,OWID_EUR,25559.0,5.0,0.0,0.0,0.86,0.0,0.0,34.354,0.001,0.0,0.00672,0.0
Europe,2023-02-19,OWID_EUR,25559.0,5.0,0.0,0.0,0.86,0.0,0.0,34.354,0.001,0.0,0.00672,0.0
Europe,2023-02-20,OWID_EUR,25559.0,5.0,0.0,0.0,0.86,0.0,0.0,34.354,0.001,0.0,0.00672,0.0
Europe,2023-02-21,OWID_EUR,25564.0,5.0,5.0,0.0,0.86,0.0,0.007,34.361,0.001,0.0,0.00672,0.0
Europe,2023-02-22,OWID_EUR,25564.0,5.0,0.0,0.0,0.86,0.0,0.0,34.361,0.001,0.0,0.00672,0.0
Europe,2023-02-23,OWID_EUR,25564.0,5.0,0.0,0.0,0.86,0.0,0.0,34.361,0.001,0.0,0.00672,0.0
Europe,2023-02-24,OWID_EUR,25564.0,5.0,0.0,0.0,0.71,0.0,0.0,34.361,0.001,0.0,0.00672,0.0
Europe,2023-02-25,OWID_EUR,25564.0,5.0,0.0,0.0,0.71,0.0,0.0,34.361,0.001,0.0,0.00672,0.0
Europe,2023-02-26,OWID_EUR,25564.0,5.0,0.0,0.0,0.71,0.0,0.0,34.362,0.001,0.0,0.00672,0.0
Europe,2023-02-27,OWID_EUR,25564.0,5.0,0.0,0.0,0.71,0.0,0.0,34.362,0.001,0.0,0.00672,0.0
Europe,2023-02-28,OWID_EUR,25564.0,6.0,0.0,1.0,0.0,0.14,0.0,34.362,0.0,0.00134,0.00806,0.00019
Europe,2023-03-01,OWID_EUR,25564.0,6.0,0.0,0.0,0.0,0.14,0.0,34.362,0.0,0.0,0.00806,0.00019
Europe,2023-03-02,OWID_EUR,25564.0,6.0,0.0,0.0,0.0,0.14,0.0,34.362,0.0,0.0,0.00807,0.00019
Europe,2023-03-03,OWID_EUR,25564.0,6.0,0.0,0.0,0.0,0.14,0.0,34.362,0.0,0.0,0.00807,0.00019
Europe,2023-03-04,OWID_EUR,25567.0,6.0,3.0,0.0,0.43,0.14,0.004,34.367,0.001,0.0,0.00807,0.00019
Europe,2023-03-05,OWID_EUR,25567.0,6.0,0.0,0.0,0.43,0.14,0.0,34.367,0.001,0.0,0.00807,0.00019
Europe,2023-03-06,OWID_EUR,25567.0,6.0,0.0,0.0,0.43,0.14,0.0,34.367,0.001,0.0,0.00807,0.00019
Europe,2023-03-07,OWID_EUR,25570.0,6.0,3.0,0.0,0.86,0.0,0.004,34.371,0.001,0.0,0.00807,0.0
Europe,2023-03-08,OWID_EUR,25570.0,6.0,0.0,0.0,0.86,0.0,0.0,34.371,0.001,0.0,0.00807,0.0
Europe,2023-03-09,OWID_EUR,25570.0,6.0,0.0,0.0,0.86,0.0,0.0,34.371,0.001,0.0,0.00807,0.0
Europe,2023-03-10,OWID_EUR,25570.0,6.0,0.0,0.0,0.86,0.0,0.0,34.372,0.001,0.0,0.00807,0.0
Europe,2023-03-11,OWID_EUR,25570.0,6.0,0.0,0.0,0.43,0.0,0.0,34.372,0.001,0.0,0.00807,0.0
Europe,2023-03-12,OWID_EUR,25570.0,6.0,0.0,0.0,0.43,0.0,0.0,34.372,0.001,0.0,0.00807,0.0
Europe,2023-03-13,OWID_EUR,25570.0,6.0,0.0,0.0,0.43,0.0,0.0,34.372,0.001,0.0,0.00807,0.0
Europe,2023-03-14,OWID_EUR,25573.0,6.0,3.0,0.0,0.43,0.0,0.004,34.376,0.001,0.0,0.00807,0.0
Europe,2023-03-15,OWID_EUR,25573.0,6.0,0.0,0.0,0.43,0.0,0.0,34.376,0.001,0.0,0.00807,0.0
Europe,2023-03-16,OWID_EUR,25573.0,6.0,0.0,0.0,0.43,0.0,0.0,34.377,0.001,0.0,0.00807,0.0
Europe,2023-03-17,OWID_EUR,25573.0,6.0,0.0,0.0,0.43,0.0,0.0,34.377,0.001,0.0,0.00807,0.0
Europe,2023-03-18,OWID_EUR,25573.0,6.0,0.0,0.0,0.43,0.0,0.0,34.377,0.001,0.0,0.00807,0.0
Europe,2023-03-19,OWID_EUR,25573.0,6.0,0.0,0.0,0.43,0.0,0.0,34.377,0.001,0.0,0.00807,0.0
Europe,2023-03-20,OWID_EUR,25573.0,6.0,0.0,0.0,0.43,0.0,0.0,34.377,0.001,0.0,0.00807,0.0
Europe,2023-03-21,OWID_EUR,25573.0,6.0,0.0,0.0,0.0,0.0,0.0,34.377,0.0,0.0,0.00807,0.0
Europe,2023-03-22,OWID_EUR,25573.0,6.0,0.0,0.0,0.0,0.0,0.0,34.378,0.0,0.0,0.00807,0.0
Europe,2023-03-23,OWID_EUR,25573.0,6.0,0.0,0.0,0.0,0.0,0.0,34.378,0.0,0.0,0.00807,0.0
